nombre,url,url_oai,tipo,divulgador
"Tamid, Revista Catalana Anual d’Estudis Hebraics",http://revistes.iec.cat/index.php/tamid/index,http://revistes.iec.cat/index.php/tamid/index/oai,Revista,Instituto de Estudios Catalanes
"Teca, Tecnologia i Ciència dels Aliments",http://revistes.iec.cat/index.php/TECA/index,http://revistes.iec.cat/index.php/TECA/index/oai,Revista,Instituto de Estudios Catalanes
Terminàlia,http://revistes.iec.cat/index.php/Terminalia/index,http://revistes.iec.cat/index.php/Terminalia/index/oai,Revista,Instituto de Estudios Catalanes
Treballs de la Societat Catalana de Biologia,http://revistes.iec.cat/index.php/TSCB/index,http://revistes.iec.cat/index.php/TSCB/index/oai,Revista,Instituto de Estudios Catalanes
Treballs de la Societat Catalana de Geografia,http://revistes.iec.cat/index.php/TSCG/index,http://revistes.iec.cat/index.php/TSCG/index/oai,Revista,Instituto de Estudios Catalanes
Treballs de Sociolingüística Catalana,http://revistes.iec.cat/index.php/TSC/index,http://revistes.iec.cat/index.php/TSC/index/oai,Revista,Instituto de Estudios Catalanes
Transactions on Data Privacy,http://www.tdp.cat,http://www.tdp.cat/index.php/index/oai,Revista,"Instituto de Investigación en Inteligencia Artificial, Consejo Superior de Investigaciones Científicas (IIIA-CSIC)"
"Servifapa, Plataforma de Asesoramiento y Transferencia del Conocimiento Agrario y Pesquero de Andalucía",http://www.juntadeandalucia.es/agriculturaypesca/ifapa/servifapa/,http://www.juntadeandalucia.es/agriculturaypesca/ifapa/oai,Colección,Instituto de Investigación y Formación Agraria y Pesquera
Colecciones del Centro de documentación y Museo de las Artes Escénicas,http://www.cdmae.cat/colleccions/,http://colleccions-oai-pmh.cdmae.cat/oaiprovider/,Colección,"Instituto del Teatro, Diputación de Barcelona"
Repositorio Institucional Digital del Instituto Español de Oceanografía,http://www.repositorio.ieo.es/e-ieo/,http://www.repositorio.ieo.es/oai/request,Repositorio Institucional,Instituto Español de Oceanografía (IEO)
Revista de Comunicación y Salud,http://www.revistadecomunicacionysalud.org/index.php/rcys,http://www.revistadecomunicacionysalud.org/index.php/index/oai,Revista,Instituto Internacional de Comunicación y Salud (INICyS)
Oñati Socio-Legal Series,http://opo.iisj.net/index.php/osls,http://opo.iisj.net/index.php/index/oai,Revista,Instituto Internacional de Sociología Jurídica de Oñati
Portal de Revistas del Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria,http://revistas.inia.es/index.php/,http://revistas.inia.es/index.php/index/oai,Portal de Revistas,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
Forest Systems ,http://revistas.inia.es/index.php/fs,http://revistas.inia.es/index.php/fs/index,Revista,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
"Sjar, Spanish Journal of Agricultural Research ",http://revistas.inia.es/index.php/sjar,http://revistas.inia.es/index.php/sjar/oai,Revista,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
"Circunstancia, Revista de Ciencias Sociales",http://www.ortegaygasset.edu/publicaciones/circunstancia,http://www.ortegaygasset.edu/contenidos.asp?id_s=54/oai,Revista,Instituto Universitario de Investigación Ortega y Gasset
Arqueología Pública,http://www.arqueologiapublica.es/index.php,http://www.arqueologiapublica.es/index.php/index/oai,Revista,JAS Arqueología
"Oplex, Normativa de carreteras y ferrocarriles de Andalucía",http://infodigital.opandalucia.es/oplex/help/oplex_es.jsp,http://infodigital.opandalucia.es/oplex/,Colección,Junta de Andalucía
"BvIal, Biblioteca virtual de obras públicas de Andalucía",http://infodigital.opandalucia.es/bvial/,http://infodigital.opandalucia.es/bvial/dspace-oai/request,Biblioteca,Junta de Andalucía
Biblioteca Virtual de Andalucía,http://www.bibliotecavirtualdeandalucia.es/opencms,http://www.juntadeandalucia.es/cultura/bibliotecavirtualandalucia/catalogo/oai/oai.cmd,Biblioteca,Junta de Andalucía
Biblioteca Virtual del Sistema Sanitario Público de Andalucía,http://www.repositoriosalud.es,http://www.repositoriosalud.es/oai/request,Biblioteca,Junta de Andalucía
Biblioteca Digital Aecid,bibliotecadigital.aecid.es,http://bibliotecadigital.aecid.es/bibliodig/i18n/oai/oai_bibliotecadigital.aecid.es.cmd,Biblioteca,Ministerio de Asuntos Exteriores y de Cooperación
Archivo de la Imagen de Castilla La Mancha,http://bidicam.castillalamancha.es/bibdigital/archivo_de_la_imagen/es/micrositios/inicio.cmd,http://bidicam.castillalamancha.es/bibdigital/archivo_de_la_imagen/i18n/micrositios/oai.cmd,Colección,"Ministerio de Educación, Cultura y Deporte"
Archivo de la Palabra de Castilla y la Mancha,http://bidicam.castillalamancha.es/bibdigital/archivo_de_la_palabra/es/micrositios/inicio.cmd,http://bidicam.castillalamancha.es/bibdigital/archivo_de_la_palabra/i18n/micrositios/oai.cmd,Colección,"Ministerio de Educación, Cultura y Deporte"
